filename,h_mean,h_std,s_mean,s_std,v_mean,v_std,entropy,colorfulness
1151084936_270.jpg,61.854072265625,48.70405671649145,27.97247802734375,28.78302225240476,113.23309326171875,50.05694624363708,7.4557996,19.87144469340162
1151084936_90.jpg,44.7055712890625,46.93928556665102,42.920732421875,40.751936313882624,111.09768798828125,49.872604946471256,7.4488797,26.96080628423807
1152803593_0.jpg,71.91111083984374,52.91934464524339,32.0683642578125,37.12580043276598,116.57647705078125,57.78854897357816,7.424205,11.128750299026912
1152803593_180.jpg,57.39766845703125,45.051142942257876,36.2569677734375,37.11908850221527,143.10828369140626,55.879357446261125,7.35345,16.927322734286804
1152803593_270.jpg,46.5190966796875,47.62102716332632,31.37498046875,33.35978124752066,161.20584228515625,62.51730717048017,7.099653,19.252280630457314
1152803593_90.jpg,61.1766943359375,48.952327782472054,30.1208544921875,27.715982698185048,136.67958740234374,56.42373819380772,7.5587516,14.223632484199005
1152824573_0.jpg,36.33078125,41.72870431072774,49.60762939453125,50.59959188685772,89.3217578125,41.33955255804249,7.297176,16.88360521548125
1152824573_180.jpg,45.00907470703125,50.28291704210262,48.01800048828125,54.378125096133125,124.054091796875,51.963687167467704,7.5595703,21.951572502985925
1152824573_270.jpg,51.59018310546875,47.0200656013571,39.57990966796875,45.367432017720205,135.73895751953125,56.78000251353175,7.671521,23.725022443337515
1152824573_90.jpg,53.3016015625,49.243511513152015,32.073447265625,32.53111072603401,139.60979736328125,53.27716095203768,7.50121,19.473882234269603
1152824589_0.jpg,75.8121240234375,24.879780387870802,53.83033935546875,39.6118071483575,129.8575048828125,44.451288218038634,7.2365785,32.23351608557013
1152824589_180.jpg,68.52331298828125,37.450908667483645,28.374228515625,24.870360490909263,133.4780322265625,51.61378487285452,6.7756605,12.556901160369687
1152824589_270.jpg,72.37540771484375,32.75156282358873,44.29090087890625,41.446452631807745,134.73725341796876,47.74140844127126,7.208683,35.61764713944675
1152824589_90.jpg,78.37529052734375,20.752198661954893,43.74009033203125,31.83697637402581,119.3625341796875,47.917603734739245,7.0659966,21.531410875628445
1152824596_0.jpg,44.4749462890625,41.14492811533708,35.319970703125,33.38332807493161,138.51364501953125,57.99710811878094,7.1895385,16.274452976542083
1152824596_180.jpg,51.404462890625,58.519210492659326,58.63701171875,46.6945726241771,99.99873779296875,48.03108542250388,7.4953604,22.394268110526998
1152824596_270.jpg,53.3163427734375,46.736382442924025,36.43178955078125,39.09493391830717,136.37600341796875,64.58463375924951,7.5758853,15.049419184073196
1152824596_90.jpg,55.450400390625,46.936677244327015,32.60945556640625,30.767169081784356,146.35154052734376,61.828128520816,7.293176,14.624454859804816
1152824608_0.jpg,45.50511474609375,38.47144116565963,43.5005615234375,49.87867927450632,95.9882080078125,48.20820979675863,7.5254946,14.712639733316355
1152824608_180.jpg,40.03090576171875,37.65947372624581,26.907939453125,28.868824529906327,120.32441162109374,48.272537328458746,7.4764395,12.758246131027732
1152824608_270.jpg,67.24614990234375,45.81566372486374,21.6668701171875,27.07129937899389,138.916826171875,60.93252115946533,7.4165606,14.344434511231041
1152824608_90.jpg,49.0372021484375,41.50832262866646,27.101650390625,34.54680050323887,123.03530029296876,57.74432434131867,7.6450415,10.566044186499003
1152824625_0.jpg,63.4637744140625,41.96279242911643,33.93184814453125,36.62166795519683,156.01991455078124,55.34839413031961,7.4079833,22.486136235762103
1152824625_180.jpg,63.54603759765625,41.958744382416604,29.80031494140625,29.610618070846325,146.62495361328126,47.40909431225817,7.354772,23.17382684439889
1152824625_270.jpg,48.3777978515625,42.94073903169392,25.61251708984375,32.73619738456756,131.95428955078125,47.149705041041095,7.4399734,11.66535982221818
1152824625_90.jpg,60.67251220703125,43.817958550023185,29.38802734375,30.85750819061104,155.27402587890626,51.24405010387214,7.503468,22.481792502708114
1158360121_0.jpg,40.1101904296875,35.650080900685985,23.87214599609375,20.367231516882182,187.47986328125,49.43402998035357,7.337657,19.17296904346738
1158360121_180.jpg,79.67406982421875,50.51207237439057,45.8761181640625,40.67962607386498,181.01458984375,68.45980941333316,7.643161,41.65433201262259
1158360121_270.jpg,57.24421142578125,47.56931827297191,39.4614404296875,34.93235766151992,188.92556640625,55.6194873644048,7.428346,39.46841472890237
1158360121_90.jpg,51.74169677734375,43.96450684318768,52.47122314453125,47.68246079430466,179.7400927734375,50.21643441292545,7.2481055,49.743050400852816
1158360123_0.jpg,45.4690283203125,37.58137041252197,34.24153076171875,35.4934847028039,198.1011767578125,44.03927116637197,7.166,36.921148153095174
1158360123_180.jpg,57.79784423828125,43.91625514052326,38.1739599609375,33.54452289498694,197.91950439453126,57.995979600762254,7.3464155,34.88013199245479
1158360123_270.jpg,54.07897216796875,42.529345121952616,44.13349609375,34.09200193278683,199.04101806640625,47.03549829897703,7.1840143,41.21416137285246
