id,lat,lon,heading,filename
5104147159,22.3075809,114.1606472,180,5104147159_180.jpg
5104147159,22.3075809,114.1606472,270,5104147159_270.jpg
1640472860,22.3200037,114.1619669,0,1640472860_0.jpg
1640472860,22.3200037,114.1619669,90,1640472860_90.jpg
1640472860,22.3200037,114.1619669,180,1640472860_180.jpg
1640472860,22.3200037,114.1619669,270,1640472860_270.jpg
334651195,22.3174159,114.1582093,0,334651195_0.jpg
334651195,22.3174159,114.1582093,90,334651195_90.jpg
334651195,22.3174159,114.1582093,180,334651195_180.jpg
334651195,22.3174159,114.1582093,270,334651195_270.jpg
1182677912,22.3182018,114.1626949,0,1182677912_0.jpg
1182677912,22.3182018,114.1626949,90,1182677912_90.jpg
1182677912,22.3182018,114.1626949,180,1182677912_180.jpg
1182677912,22.3182018,114.1626949,270,1182677912_270.jpg
5104093648,22.3031074,114.1768133,0,5104093648_0.jpg
5104093648,22.3031074,114.1768133,90,5104093648_90.jpg
5104093648,22.3031074,114.1768133,180,5104093648_180.jpg
5104093648,22.3031074,114.1768133,270,5104093648_270.jpg
308473172,22.3150669,114.1685012,0,308473172_0.jpg
308473172,22.3150669,114.1685012,90,308473172_90.jpg
308473172,22.3150669,114.1685012,180,308473172_180.jpg
308473172,22.3150669,114.1685012,270,308473172_270.jpg
1158360121,22.2948456,114.1732085,0,1158360121_0.jpg
1158360121,22.2948456,114.1732085,90,1158360121_90.jpg
1158360121,22.2948456,114.1732085,180,1158360121_180.jpg
1158360121,22.2948456,114.1732085,270,1158360121_270.jpg
1182950283,22.3169072,114.1663805,0,1182950283_0.jpg
1182950283,22.3169072,114.1663805,90,1182950283_90.jpg
1182950283,22.3169072,114.1663805,180,1182950283_180.jpg
1182950283,22.3169072,114.1663805,270,1182950283_270.jpg
5009737119,22.3031008,114.1594267,0,5009737119_0.jpg
5009737119,22.3031008,114.1594267,90,5009737119_90.jpg
5009737119,22.3031008,114.1594267,180,5009737119_180.jpg
5009737119,22.3031008,114.1594267,270,5009737119_270.jpg
2861666771,22.3062489,114.1601899,0,2861666771_0.jpg
2861666771,22.3062489,114.1601899,90,2861666771_90.jpg
2861666771,22.3062489,114.1601899,180,2861666771_180.jpg
2861666771,22.3062489,114.1601899,270,2861666771_270.jpg
759629890,22.2980996,114.1756232,0,759629890_0.jpg
759629890,22.2980996,114.1756232,90,759629890_90.jpg
